event.id,investigation.type,accident.number,event.date,location,country,injury.severity,aircraft.damage,aircraft.category,registration.number,make,model,amateur.built,far.description,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,publication.date,total_passengers,fatal_serious_fraction,is_destroyed,make_model
20120718X03620,Accident,CEN12LA453,2012-07-17,"Britt, IA",United States,Fatal,Substantial,Airplane,N4843J,air.tractor.inc,at-402b,No,137,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,air.tractor.inc_at-402b
20120718X71717,Accident,CEN12LA455,2012-07-17,"Shelby, IL",United States,Non-Fatal,Substantial,Airplane,N7003E,cessna,175a,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_175a
20120718X75927,Accident,WPR12CA310,2012-07-17,"Delano, CA",United States,Non-Fatal,Substantial,Airplane,N558RW,piper,pa-46,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-46
20120719X64506,Accident,ANC12CA076,2012-07-18,"Whittier, AK",United States,Non-Fatal,Substantial,Airplane,N3764Z,piper,pa-18-150,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-18-150
20120720X24005,Accident,CEN12LA459,2012-07-18,"Wisner, LA",United States,Non-Fatal,Substantial,Airplane,N205SK,air.tractor.inc,at-502b,No,137,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,air.tractor.inc_at-502b
20120720X50150,Accident,ERA12LA468,2012-07-18,"North Myrtle Beach, SC",United States,Non-Fatal,Substantial,Airplane,N2991Z,piper,pa-18-150,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-18-150
20120720X73444,Accident,ERA12CA466,2012-07-18,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,N127EP,cessna,172p,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_172p
20120808X23954,Accident,DCA12WA121,2012-07-18,"La Serena, Chile",Chile,Non-Fatal,Substantial,Airplane,CC-CRQ,boeing,737,No,NUSC,0.0,0.0,0.0,120.0,03-11-2020,120.0,0.0,0,boeing_737
20120706X65939,Accident,ANC12FA066,2012-07-19,"Fairbanks, AK",United States,Fatal,Destroyed,Airplane,N432LT,piper,pa-32r-301,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,1,piper_pa-32r-301
20120719X20339,Accident,ERA12FA465,2012-07-19,"Berlin, MD",United States,Fatal,Substantial,Airplane,N4330Z,piper,pa-18-150,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-18-150
20120719X45854,Accident,WPR12LA313,2012-07-19,"Wells, NV",United States,Non-Fatal,Substantial,Airplane,N6181N,cessna,t210m,No,091,0.0,3.0,0.0,0.0,25-09-2020,3.0,1.0,0,cessna_t210m
20120719X94744,Accident,CEN12LA457,2012-07-19,"Peoria, IL",United States,Non-Fatal,Unknown,Airplane,N502AE,bombardier.inc,cl-600-2c10,No,121,0.0,0.0,1.0,56.0,25-09-2020,57.0,0.0,0,bombardier.inc_cl-600-2c10
20120727X23517,Accident,CEN12LA485,2012-07-19,"Englewood, CO",United States,Non-Fatal,Substantial,Airplane,N2609W,mooney,m20e,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,mooney_m20e
20120704X23310,Accident,CEN12LA420,2012-07-20,"Colorado Springs, CO",United States,Non-Fatal,Substantial,Airplane,N311TM,cessna,t210m,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_t210m
20120720X23300,Accident,ANC12CA078,2012-07-20,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N53977,bellanca,7gcbc,No,091,0.0,1.0,0.0,1.0,25-09-2020,2.0,0.5,0,bellanca_7gcbc
20120720X45005,Accident,CEN12LA460,2012-07-20,"Rutland, OH",United States,Fatal,Substantial,Airplane,N3YV,chamberlain.gerald,escapade,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,chamberlain.gerald_escapade
20120720X50911,Accident,CEN12CA461,2012-07-20,"Hutchinson, MN",United States,Non-Fatal,Substantial,Airplane,N262RW,mooney.aircraft.corp.,m20k,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,mooney.aircraft.corp._m20k
20120721X14914,Accident,WPR12LA315,2012-07-20,"Adelanto, CA",United States,Non-Fatal,Substantial,Airplane,N5212S,piper,pa-32s-300,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-32s-300
20120721X40501,Accident,ERA12LA469,2012-07-20,"Statesboro, GA",United States,Non-Fatal,Substantial,Airplane,N3692R,piper,pa-28-180,No,091,0.0,1.0,0.0,1.0,25-09-2020,2.0,0.5,0,piper_pa-28-180
20120723X12236,Accident,CEN12CA468,2012-07-20,"Neilsville, WI",United States,Non-Fatal,Substantial,Airplane,N4844M,piper,pa-11,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-11
20120725X10029,Accident,WPR12LA324,2012-07-20,"Medford, OR",United States,Non-Fatal,Substantial,Airplane,N7122T,hawker.beechcraft,g58,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,hawker.beechcraft_g58
20120730X60857,Accident,CEN12LA491,2012-07-20,"Fergus Falls, MN",United States,Non-Fatal,Substantial,Airplane,N4638,grumman,g-164a,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,grumman_g-164a
20121023X11953,Accident,CEN12LA676,2012-07-20,"Elyria, OH",United States,Non-Fatal,Substantial,Airplane,N21ZA,flight.design,ctls,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,flight.design_ctls
20120721X15912,Accident,WPR12FA316,2012-07-21,"Corona, CA",United States,Non-Fatal,Substantial,Airplane,N640AM,cessna,182p,No,091,0.0,0.0,2.0,0.0,25-09-2020,2.0,0.0,0,cessna_182p
20120721X23053,Accident,CEN12FA463,2012-07-21,"Marked Tree, AR",United States,Non-Fatal,Substantial,Airplane,N1310W,mooney,m20e,No,091,0.0,1.0,0.0,1.0,25-09-2020,2.0,0.5,0,mooney_m20e
20120721X55541,Accident,CEN12FA462,2012-07-21,"Walsenburg, CO",United States,Fatal,Substantial,Airplane,N96YK,nanchang.china,cj-6a,No,091,2.0,0.0,0.0,0.0,25-09-2020,2.0,1.0,0,nanchang.china_cj-6a
20120721X65721,Accident,WPR12LA318,2012-07-21,"Snohomish, WA",United States,Non-Fatal,Substantial,Airplane,N87521,republic,rc-3,No,091,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,republic_rc-3
20120722X04436,Accident,ERA12LA470,2012-07-21,"Farmingdale, NJ",United States,Non-Fatal,Substantial,Airplane,N2166G,cessna,182a,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_182a
20120722X93725,Accident,CEN12CA465,2012-07-21,"Oshkosh, WI",United States,Non-Fatal,Substantial,Airplane,N339PB,mooney,m20j,No,091,0.0,0.0,1.0,1.0,25-09-2020,2.0,0.0,0,mooney_m20j
20120723X13217,Accident,CEN12LA467,2012-07-21,"Miami, TX",United States,Non-Fatal,Substantial,Airplane,N9720Q,beech,a24r,No,091,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,beech_a24r
20120723X70149,Accident,CEN12LA471,2012-07-21,"Augusta, KS",United States,Non-Fatal,Substantial,Airplane,N4749A,piper,pa-22-150,No,091,0.0,2.0,0.0,0.0,25-09-2020,2.0,1.0,0,piper_pa-22-150
20120724X95952,Accident,ERA12CA475,2012-07-21,"Cooperstown, NY",United States,Non-Fatal,Substantial,Airplane,N7465K,piper,pa-20,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-20
20120726X52709,Accident,ERA12CA481,2012-07-21,"Hammond, NY",United States,Non-Fatal,Substantial,Airplane,N6778H,cessna,172m,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_172m
20120731X33624,Accident,WPR12CA338,2012-07-21,"Bremerton, WA",United States,Non-Fatal,Substantial,Airplane,N216V,aerotrek,a220,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,aerotrek_a220
20120723X12517,Accident,WPR12CA319,2012-07-22,"Jackson Hole, WY",United States,Non-Fatal,Substantial,Airplane,N780AX,dornier,do.27.b5,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,dornier_do.27.b5
20120723X15155,Accident,WPR12CA320,2012-07-22,"Yelm, WA",United States,Non-Fatal,Substantial,Airplane,N8574Y,piper,pa-30,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-30
20120723X43615,Accident,ERA12LA473,2012-07-22,"Pickens, SC",United States,Non-Fatal,Substantial,Airplane,N138CK,cirrus.design.corp,sr-22,No,091,0.0,0.0,0.0,4.0,25-09-2020,4.0,0.0,0,cirrus.design.corp_sr-22
20120723X84320,Accident,WPR12CA322,2012-07-22,"Stanley, ID",United States,Non-Fatal,Substantial,Airplane,N622MW,cubcrafters,cc.11-160,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cubcrafters_cc.11-160
20120725X35156,Accident,CEN12LA477,2012-07-22,"Leander, TX",United States,Non-Fatal,Substantial,Airplane,N71743,luscombe,8a,No,091,0.0,2.0,0.0,0.0,25-09-2020,2.0,1.0,0,luscombe_8a
20120726X50408,Accident,ERA12LA480,2012-07-22,"Mapleton, ME",United States,Non-Fatal,Substantial,Airplane,N5168E,cessna,a185f,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_a185f
20120724X74125,Accident,ERA12LA474,2012-07-23,"Westerly, RI",United States,Non-Fatal,Substantial,Airplane,N7313Z,piper,pa-25-235,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-25-235
20120723X90207,Accident,WPR12TA323,2012-07-24,"Elko, NV",United States,Non-Fatal,Substantial,Airplane,N535SA,aero.commander,500.s,No,PUBU,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,aero.commander_500.s
20120724X52958,Accident,CEN12LA473,2012-07-24,"Steamboat Springs, CO",United States,Non-Fatal,Substantial,Airplane,N73VX,cessna,tr182,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_tr182
20120724X55806,Accident,ERA12CA476,2012-07-24,"Hilton Head, SC",United States,Non-Fatal,Substantial,Airplane,N212D,mooney.airplane.co.inc,m20tn,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,mooney.airplane.co.inc_m20tn
20120725X35107,Accident,CEN12LA476,2012-07-25,"Conway, AR",United States,Non-Fatal,Substantial,Airplane,N930SA,flight.design.gmbh,ctls,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,flight.design.gmbh_ctls
20120726X21557,Accident,ERA12FA484,2012-07-25,"San Juan, PR",United States,Fatal,Substantial,Airplane,N73115,cessna,172m,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_172m
20120726X74043,Accident,CEN12LA481,2012-07-25,"Sugar Grove, IL",United States,Non-Fatal,Substantial,Airplane,N471BB,raytheon.aircraft.company,b36tc,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,raytheon.aircraft.company_b36tc
20120727X44647,Accident,CEN12CA486,2012-07-25,"Heber Springs, AR",United States,Non-Fatal,Substantial,Airplane,N9145L,mooney,m20m,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,mooney_m20m
20120801X73732,Accident,ERA12CA492,2012-07-25,"Albion, NY",United States,Non-Fatal,Substantial,Airplane,N53953,fairchild,m-62a,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,fairchild_m-62a
20120806X30842,Accident,WPR12CA345,2012-07-25,"Ashland, OR",United States,Non-Fatal,Substantial,Airplane,N738AJ,cessna,172n,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_172n
20120726X04932,Accident,ERA12FA483,2012-07-26,"Plainville, CT",United States,Fatal,Substantial,Airplane,N64182,cessna,172p,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_172p
20120726X31600,Accident,WPR12FA326,2012-07-26,"Sedona, AZ",United States,Fatal,Destroyed,Airplane,N880LY,beech,b60,No,091,3.0,0.0,0.0,0.0,25-09-2020,3.0,1.0,1,beech_b60
20120726X72700,Accident,ERA12LA482,2012-07-26,"Green Creek, NJ",United States,Non-Fatal,Substantial,Airplane,N4361M,piper,pa-12,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-12
20120727X40845,Accident,ANC12FA079,2012-07-26,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,N334DH,beechcraft,f33a,No,091,0.0,2.0,0.0,0.0,25-09-2020,2.0,1.0,0,beechcraft_f33a
20120727X55426,Accident,ERA12CA485,2012-07-26,"Houlton, ME",United States,Non-Fatal,Substantial,Airplane,N8076E,bayliss.milton.a.iii,x-air,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,bayliss.milton.a.iii_x-air
20120731X50418,Incident,CEN12IA498,2012-07-26,"Oshkosh, WI",United States,Non-Fatal,Unknown,Airplane,N60GK,american.champion.aircraft,8kcab,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,american.champion.aircraft_8kcab
20120813X05857,Accident,CEN12WA535,2012-07-26,"Antwerp, Belgium",Belgium,Non-Fatal,Substantial,Airplane,N66VS,cessna,210,No,NUSN,0.0,0.0,0.0,2.0,03-11-2020,2.0,0.0,0,cessna_210
20120727X13551,Incident,DCA12IA113,2012-07-27,"El Paso, TX",United States,Non-Fatal,Minor,Airplane,N379SW,boeing,737-3h4,No,121,0.0,0.0,0.0,76.0,25-09-2020,76.0,0.0,0,boeing_737-3h4
20120727X45750,Accident,CEN12FA487,2012-07-27,"Adrian, MI",United States,Non-Fatal,Substantial,Airplane,N411JL,"mooney.airplane.company,.inc.",m20tn,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,"mooney.airplane.company,.inc._m20tn"
20120730X94012,Accident,ERA12LA486,2012-07-27,"Blacksburg, VA",United States,Non-Fatal,Substantial,Airplane,N6248P,piper,pa-24-250,No,091,0.0,0.0,0.0,4.0,25-09-2020,4.0,0.0,0,piper_pa-24-250
20120814X94459,Accident,ERA12LA503,2012-07-27,"Homerville, GA",United States,Non-Fatal,Substantial,Airplane,N1572S,beech,95-a55,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,beech_95-a55
20120727X30048,Accident,WPR12LA329,2012-07-28,"Sandy, OR",United States,Non-Fatal,Substantial,Airplane,N582YB,interplane,skyboy.ex,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,interplane_skyboy.ex
20120728X22222,Incident,DCA12IA114,2012-07-28,"Charleston, SC",United States,Non-Fatal,Minor,Airplane,VT-ANJ,boeing,787,No,091,0.0,0.0,0.0,5.0,14-06-2021,5.0,0.0,0,boeing_787
20120728X25207,Accident,WPR12CA330,2012-07-28,"Compton, CA",United States,Non-Fatal,Substantial,Airplane,N5486E,alon,a2,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,alon_a2
20120730X60929,Incident,DCA12WA117,2012-07-28,"Linz, Austria",Austria,Non-Fatal,Unknown,Airplane,D-ABOK,boeing,757,No,129,0.0,0.0,0.0,273.0,25-09-2020,273.0,0.0,0,boeing_757
20120730X73433,Accident,WPR12FA332,2012-07-28,"Henderson, NV",United States,Non-Fatal,Substantial,Airplane,N146SL,piaggio,p180,No,135,0.0,0.0,0.0,4.0,25-09-2020,4.0,0.0,0,piaggio_p180
20120731X22547,Accident,WPR12CA337,2012-07-28,"Grand Canyon, AZ",United States,Non-Fatal,Substantial,Airplane,N8100B,cessna,172,No,091,0.0,2.0,0.0,0.0,25-09-2020,2.0,1.0,0,cessna_172
20120801X82257,Accident,ERA12LA489,2012-07-28,"Fayetteville, NC",United States,Non-Fatal,Substantial,Airplane,N6672X,beech,a36tc,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,beech_a36tc
20120802X32514,Accident,CEN12WA505,2012-07-28,"Cambridge, United Kingdom",United Kingdom,Non-Fatal,Substantial,Airplane,OO-LET,beech,200,No,NUSN,0.0,0.0,0.0,4.0,03-11-2020,4.0,0.0,0,beech_200
20120816X45623,Accident,CEN12LA549,2012-07-28,"Rose Hill, KS",United States,Non-Fatal,Substantial,Airplane,N8882X,cessna,182d,No,091,0.0,0.0,0.0,4.0,25-09-2020,4.0,0.0,0,cessna_182d
20120730X73811,Accident,WPR12CA333,2012-07-29,"Ellensburg, WA",United States,Non-Fatal,Substantial,Airplane,N4089A,cessna,170a,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_170a
20120731X35733,Accident,CEN12LA495,2012-07-29,"Lakeview, AR",United States,Non-Fatal,Substantial,Airplane,N462CP,cirrus.design.corp,sr22,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,cirrus.design.corp_sr22
20120802X21945,Accident,CEN12CA503,2012-07-29,"Keokuk, IA",United States,Non-Fatal,Substantial,Airplane,N6834K,piper,pa-16,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-16
20120802X70303,Accident,CEN12LA512,2012-07-29,"Bragg City, MO",United States,Non-Fatal,Substantial,Airplane,N8121Y,piper,pa-30,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-30
20120808X90723,Incident,ANC12IA085,2012-07-29,"Homer, AK",United States,Non-Fatal,Minor,Airplane,N5026B,bellanca,8kcab,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,bellanca_8kcab
20120730X04456,Accident,WPR12CA336,2012-07-30,"Yellow Pine, ID",United States,Non-Fatal,Substantial,Airplane,N5818W,piper,pa28-150,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa28-150
20120730X74422,Accident,CEN12LA493,2012-07-30,"Montrose, CO",United States,Non-Fatal,Substantial,Airplane,N3198S,cessna,182g,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_182g
20120731X42504,Accident,CEN12LA497,2012-07-30,"Big Springs, NE",United States,Non-Fatal,Substantial,Airplane,N6676Q,grumman.acft.eng.cor-schweizer,g-164b,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,grumman.acft.eng.cor-schweizer_g-164b
20120801X83621,Accident,CEN12CA499,2012-07-30,"Hutchinson, KS",United States,Non-Fatal,Substantial,Airplane,N460CT,flight.design.gmbh,ctsw,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,flight.design.gmbh_ctsw
20120731X92703,Accident,ANC12LA080,2012-07-31,"Gakona, AK",United States,Non-Fatal,Substantial,Airplane,N7150E,cessna,182b,No,091,0.0,1.0,1.0,0.0,25-09-2020,2.0,0.5,0,cessna_182b
20120802X03552,Incident,CEN12IA502,2012-07-31,"Denver, CO",United States,Non-Fatal,Minor,Airplane,N37420,boeing,737-924er,No,121,0.0,0.0,0.0,157.0,25-09-2020,157.0,0.0,0,boeing_737-924er
20120802X43337,Accident,CEN12LA507,2012-07-31,"Cottage Grove, WI",United States,Non-Fatal,Substantial,Airplane,N45080,cessna,150m,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_150m
20120802X61111,Accident,CEN12CA509,2012-07-31,"Three Lakes, WI",United States,Non-Fatal,Substantial,Airplane,N1DV,cessna,182q,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_182q
20120801X05841,Accident,ERA12CA490,2012-08-01,"Winter Haven, FL",United States,Non-Fatal,Substantial,Airplane,N1060E,aeronca,7ac,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,aeronca_7ac
20120801X51155,Accident,ERA12FA491,2012-08-01,"St. Petersburg, FL",United States,Fatal,Substantial,Airplane,N2761K,silvaire,luscombe.8a,No,091,1.0,0.0,1.0,0.0,25-09-2020,2.0,0.5,0,silvaire_luscombe.8a
20120802X03951,Accident,ERA12LA494,2012-08-01,"Titusville, FL",United States,Non-Fatal,Substantial,Airplane,N740FT,piper,pa-44-180,No,091,0.0,0.0,0.0,3.0,25-09-2020,3.0,0.0,0,piper_pa-44-180
20120802X62858,Accident,CEN12CA510,2012-08-01,"Oshkosh, WI",United States,Non-Fatal,Substantial,Airplane,N462TR,cessna,172s,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,cessna_172s
20120802X73840,Accident,CEN12LA513,2012-08-01,"La Salle, CO",United States,Non-Fatal,Substantial,Airplane,N9822,grumman.acft.eng.cor,g-164a,No,137,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,grumman.acft.eng.cor_g-164a
20120802X90114,Accident,CEN12LA500,2012-08-01,"Newellton, LA",United States,Non-Fatal,Substantial,Airplane,N5128U,air.tractor.inc,at-502b,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,air.tractor.inc_at-502b
20120802X92317,Accident,CEN12LA501,2012-08-01,"Holly Lake Ranch, TX",United States,Non-Fatal,Substantial,Airplane,N4684D,beech,h35,No,091,0.0,0.0,1.0,0.0,25-09-2020,1.0,0.0,0,beech_h35
20120806X62013,Accident,CEN12LA522,2012-08-01,"Peyton, CO",United States,Non-Fatal,Substantial,Airplane,N7808Z,piper,pa18,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa18
20120808X24600,Accident,CEN12WA528,2012-08-01,"Kenora/Trout Lake, Ontario, Canada",Canada,Non-Fatal,Substantial,Airplane,N4695U,cessna,180g,No,NUSN,0.0,1.0,2.0,0.0,03-11-2020,3.0,0.3333333333333333,0,cessna_180g
20120802X31102,Accident,WPR12FA339,2012-08-02,"Truckee, CA",United States,Fatal,Substantial,Airplane,N8218P,piper,pa-24-250,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-24-250
20120802X42229,Accident,CEN12WA506,2012-08-02,"Santiago de Compostela, Spain",Spain,Fatal,Destroyed,Airplane,EC-IBA,cessna,500,No,NUSN,2.0,0.0,0.0,0.0,03-11-2020,2.0,1.0,1,cessna_500
20120802X43816,Accident,ERA12CA495,2012-08-02,"Alexander, NY",United States,Non-Fatal,Substantial,Airplane,N6802L,piper,pa-25-260,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-25-260
20120802X55528,Accident,WPR12CA340,2012-08-02,"McKinleyville, CA",United States,Non-Fatal,Substantial,Airplane,N3442Z,piper,pa-22-160,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-22-160
20120802X85728,Accident,ANC12FA083,2012-08-02,"Hoonah, AK",United States,Fatal,Destroyed,Airplane,N8200M,piper,pa-32-301,No,135,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,1,piper_pa-32-301
20120802X92351,Accident,WPR12CA342,2012-08-02,"McNeal, AZ",United States,Non-Fatal,Substantial,Airplane,N2364P,piper,pa18,No,091,0.0,1.0,1.0,0.0,25-09-2020,2.0,0.5,0,piper_pa18
20120803X33308,Accident,CEN12LA515,2012-08-02,"Houston, TX",United States,Non-Fatal,Substantial,Airplane,N3644A,beech,e-55,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,beech_e-55
20120803X60538,Accident,CEN12LA516,2012-08-02,"Grand Forks, ND",United States,Non-Fatal,Substantial,Airplane,N586ND,piper,pa-44-180,No,091,0.0,0.0,0.0,2.0,25-09-2020,2.0,0.0,0,piper_pa-44-180
20120807X95336,Accident,ERA12WA497,2012-08-02,"Casanare, Colombia",Colombia,Fatal,Substantial,Airplane,HK1477,cessna,a188a,No,NUSN,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_a188a
20120813X23808,Accident,WPR12CA353,2012-08-02,"Joseph, OR",United States,Non-Fatal,Substantial,Airplane,N5418B,cessna,182,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_182
20120803X25708,Accident,CEN12LA514,2012-08-03,"Holcomb, KS",United States,Non-Fatal,Substantial,Airplane,N2008S,weatherly.aviation.co.inc,620b,No,137,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,weatherly.aviation.co.inc_620b
20120803X62302,Accident,WPR12CA343,2012-08-03,"White City, OR",United States,Non-Fatal,Substantial,Airplane,N9626D,piper,pa-22-160,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,piper_pa-22-160
20120806X51434,Accident,ERA12CA496,2012-08-03,"Culpeper, VA",United States,Non-Fatal,Substantial,Airplane,N6276Z,cessna,172s,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_172s
20120807X45843,Accident,CEN12CA526,2012-08-03,"Leesville, LA",United States,Non-Fatal,Substantial,Airplane,N989BT,cessna,172r,No,091,0.0,1.0,0.0,0.0,25-09-2020,1.0,1.0,0,cessna_172r
20121101X94754,Incident,ENG12WA036,2012-08-03,"Rome, Italy",Italy,Non-Fatal,Minor,Airplane,EI-IMS,airbus,a319,No,129,0.0,0.0,0.0,100.0,25-09-2020,100.0,0.0,0,airbus_a319
20120804X25204,Accident,CEN12FA517,2012-08-04,"Imperial, NE",United States,Fatal,Substantial,Airplane,N36286,bellanca,7gcbc,No,091,1.0,0.0,0.0,0.0,25-09-2020,1.0,1.0,0,bellanca_7gcbc
20120806X05721,Accident,CEN12FA520,2012-08-04,"Fate, TX",United States,Non-Fatal,Substantial,Airplane,N2552C,piper,pa-38-112,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,piper_pa-38-112
20120807X32623,Accident,ERA12LA498,2012-08-05,"Hilton Head, SC",United States,Non-Fatal,Unknown,Airplane,N134HQ,embraer.s.a.,erj.170-200.lr,No,121,0.0,0.0,1.0,75.0,25-09-2020,76.0,0.0,0,embraer.s.a._erj.170-200.lr
20120806X45840,Accident,CEN12FA521,2012-08-06,"Lakin, KS",United States,Non-Fatal,Substantial,Airplane,N365SM,ayres.corporation,s2r-t34,No,137,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,ayres.corporation_s2r-t34
20120806X94944,Accident,WPR12CA346,2012-08-06,"Chula Vista, CA",United States,Non-Fatal,Substantial,Airplane,N9727F,cessna,208,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_208
20120814X34421,Accident,ERA12LA507,2012-08-06,"Clifford, PA",United States,Non-Fatal,Substantial,Airplane,N83826,aeronca,7ac,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,aeronca_7ac
20120807X31724,Accident,CEN12LA524,2012-08-07,"Carthage, TX",United States,Non-Fatal,Substantial,Airplane,N17201,cessna,177b,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,cessna_177b
20120808X40017,Accident,CEN12LA529,2012-08-07,"Palo Pinto, TX",United States,Non-Fatal,Substantial,Airplane,N36103,piper,pa32rt,No,091,0.0,0.0,0.0,5.0,25-09-2020,5.0,0.0,0,piper_pa32rt
20120808X84127,Accident,ERA12CA499,2012-08-07,"Norridgewock, ME",United States,Non-Fatal,Substantial,Airplane,N83129,aeronca,7ccm,No,091,0.0,0.0,0.0,1.0,25-09-2020,1.0,0.0,0,aeronca_7ccm
